,Grid_X,Grid_Y,Density
303,4.0,4.0,0.0
304,4.0,5.0,0.0
305,4.0,6.0,0.0
306,4.0,7.0,0.0
307,4.0,8.0,0.0
308,4.0,9.0,0.0
309,4.0,10.0,0.0
310,4.0,11.0,0.0
311,4.0,12.0,0.0
312,4.0,13.0,0.0
313,4.0,14.0,0.0
314,4.0,15.0,0.0
315,4.0,16.0,0.0
316,4.0,17.0,0.0
317,4.0,18.0,0.0
318,4.0,19.0,0.0
319,4.0,20.0,0.0
320,4.0,21.0,0.0
321,4.0,22.0,0.0
322,4.0,23.0,0.0
323,4.0,24.0,0.0
324,4.0,25.0,0.0
325,4.0,26.0,0.0
326,4.0,27.0,0.0
327,4.0,28.0,0.0
328,4.0,29.0,0.0
329,4.0,30.0,0.0
330,4.0,31.0,0.0
331,4.0,32.0,0.0
332,4.0,33.0,0.0
333,4.0,34.0,0.0
334,4.0,35.0,0.0
335,4.0,36.0,0.0
336,4.0,37.0,0.0
337,4.0,38.0,0.0
338,4.0,39.0,0.0
339,4.0,40.0,0.0
340,4.0,41.0,0.0
341,4.0,42.0,0.0
342,4.0,43.0,0.0
343,4.0,44.0,0.0
344,4.0,45.0,0.0
345,4.0,46.0,0.0
346,4.0,47.0,0.0
347,4.0,48.0,0.0
348,4.0,49.0,0.0
349,4.0,50.0,0.0
350,4.0,51.0,0.0
351,4.0,52.0,0.0
352,4.0,53.0,0.0
353,4.0,54.0,0.0
354,4.0,55.0,0.0
355,4.0,56.0,0.0
356,4.0,57.0,0.0
357,4.0,58.0,0.0
358,4.0,59.0,0.0
359,4.0,60.0,0.0
360,4.0,61.0,0.0
361,4.0,62.0,0.0
362,4.0,63.0,0.0
363,4.0,64.0,0.0
364,4.0,65.0,0.0
365,4.0,66.0,0.0
366,4.0,67.0,0.0
367,4.0,68.0,0.0
368,4.0,69.0,0.0
369,4.0,70.0,0.0
370,4.0,71.0,0.0
371,4.0,72.0,0.0
372,4.0,73.0,0.0
373,4.0,74.0,0.0
374,4.0,75.0,0.0
375,4.0,76.0,0.0
376,4.0,77.0,0.0
377,4.0,78.0,0.0
378,4.0,79.0,0.0
379,4.0,80.0,0.0
380,4.0,81.0,0.0
381,4.0,82.0,0.0
382,4.0,83.0,0.0
383,4.0,84.0,0.0
384,4.0,85.0,0.0
385,4.0,86.0,0.0
386,4.0,87.0,0.0
387,4.0,88.0,0.0
388,4.0,89.0,0.0
389,4.0,90.0,0.0
390,4.0,91.0,0.0
391,4.0,92.0,0.0
392,4.0,93.0,0.0
393,4.0,94.0,0.0
394,4.0,95.0,0.0
395,4.0,96.0,0.0
396,4.0,97.0,0.0
397,4.0,98.0,0.0
398,4.0,99.0,0.0
399,4.0,100.0,0.0
400,5.0,1.0,0.0
401,5.0,2.0,0.0
402,5.0,3.0,0.0
403,5.0,4.0,0.0
404,5.0,5.0,0.0
405,5.0,6.0,0.0
406,5.0,7.0,0.0
407,5.0,8.0,0.0
408,5.0,9.0,0.0
409,5.0,10.0,0.0
410,5.0,11.0,0.0
411,5.0,12.0,0.0
412,5.0,13.0,0.0
413,5.0,14.0,0.0
414,5.0,15.0,0.0
415,5.0,16.0,0.0
416,5.0,17.0,0.0
417,5.0,18.0,0.0
418,5.0,19.0,0.0
419,5.0,20.0,0.0
420,5.0,21.0,0.0
421,5.0,22.0,0.0
422,5.0,23.0,0.0
423,5.0,24.0,0.0
424,5.0,25.0,0.0
425,5.0,26.0,0.0
426,5.0,27.0,0.0
427,5.0,28.0,0.0
428,5.0,29.0,0.0
429,5.0,30.0,0.0
430,5.0,31.0,0.0
431,5.0,32.0,0.0
432,5.0,33.0,0.0
433,5.0,34.0,0.0
434,5.0,35.0,0.0
435,5.0,36.0,0.0
436,5.0,37.0,0.0
437,5.0,38.0,0.0
438,5.0,39.0,0.0
439,5.0,40.0,0.0
440,5.0,41.0,0.0
441,5.0,42.0,0.0
442,5.0,43.0,0.0
443,5.0,44.0,0.0
444,5.0,45.0,0.0
445,5.0,46.0,0.0
446,5.0,47.0,0.0
447,5.0,48.0,0.0
448,5.0,49.0,0.0
449,5.0,50.0,0.0
450,5.0,51.0,0.0
451,5.0,52.0,0.0
452,5.0,53.0,0.0
453,5.0,54.0,0.0
454,5.0,55.0,0.0
455,5.0,56.0,0.0
456,5.0,57.0,0.0
457,5.0,58.0,0.0
458,5.0,59.0,0.0
459,5.0,60.0,0.0
460,5.0,61.0,0.0
461,5.0,62.0,0.0
462,5.0,63.0,0.0
463,5.0,64.0,0.0
464,5.0,65.0,0.0
465,5.0,66.0,0.0
466,5.0,67.0,0.0
467,5.0,68.0,0.0
468,5.0,69.0,0.0
469,5.0,70.0,0.0
470,5.0,71.0,0.0
471,5.0,72.0,0.0
472,5.0,73.0,0.0
473,5.0,74.0,0.0
474,5.0,75.0,0.0
475,5.0,76.0,0.0
476,5.0,77.0,0.0
477,5.0,78.0,0.0
478,5.0,79.0,0.0
479,5.0,80.0,0.0
480,5.0,81.0,0.0
481,5.0,82.0,0.0
482,5.0,83.0,0.0
483,5.0,84.0,0.0
484,5.0,85.0,0.0
485,5.0,86.0,0.0
486,5.0,87.0,0.0
487,5.0,88.0,0.0
488,5.0,89.0,0.0
489,5.0,90.0,0.0
490,5.0,91.0,0.0
491,5.0,92.0,0.0
492,5.0,93.0,0.0
493,5.0,94.0,0.0
494,5.0,95.0,0.0
495,5.0,96.0,0.0
496,5.0,97.0,0.0
497,5.0,98.0,0.0
498,5.0,99.0,0.0
499,5.0,100.0,0.0
500,6.0,1.0,0.0
501,6.0,2.0,0.0
502,6.0,3.0,0.0
503,6.0,4.0,0.0
504,6.0,5.0,0.0
505,6.0,6.0,0.0
506,6.0,7.0,0.0
507,6.0,8.0,0.0
508,6.0,9.0,0.0
509,6.0,10.0,0.0
510,6.0,11.0,0.0
511,6.0,12.0,0.0
512,6.0,13.0,0.0
513,6.0,14.0,0.0
514,6.0,15.0,0.0
515,6.0,16.0,0.0
516,6.0,17.0,0.0
517,6.0,18.0,0.0
518,6.0,19.0,0.0
519,6.0,20.0,0.0
520,6.0,21.0,0.0
521,6.0,22.0,0.0
522,6.0,23.0,0.0
523,6.0,24.0,0.0
524,6.0,25.0,0.0
525,6.0,26.0,0.0
526,6.0,27.0,0.0
527,6.0,28.0,0.0
528,6.0,29.0,0.0
529,6.0,30.0,0.0
530,6.0,31.0,0.0
531,6.0,32.0,0.0
532,6.0,33.0,0.0
533,6.0,34.0,0.0
534,6.0,35.0,0.0
535,6.0,36.0,0.0
536,6.0,37.0,0.0
537,6.0,38.0,0.0
538,6.0,39.0,0.0
539,6.0,40.0,0.0
540,6.0,41.0,0.0
541,6.0,42.0,0.0
542,6.0,43.0,0.0
543,6.0,44.0,0.0
544,6.0,45.0,0.0
545,6.0,46.0,0.0
546,6.0,47.0,0.0
547,6.0,48.0,0.0
548,6.0,49.0,0.0
549,6.0,50.0,0.0
550,6.0,51.0,0.0
551,6.0,52.0,0.0
552,6.0,53.0,0.0
553,6.0,54.0,0.0
554,6.0,55.0,0.0
555,6.0,56.0,0.0
556,6.0,57.0,0.0
557,6.0,58.0,0.0
558,6.0,59.0,0.0
559,6.0,60.0,0.0
560,6.0,61.0,0.0
561,6.0,62.0,0.0
562,6.0,63.0,0.0
563,6.0,64.0,0.0
564,6.0,65.0,0.0
565,6.0,66.0,0.0
566,6.0,67.0,0.0
567,6.0,68.0,0.0
568,6.0,69.0,0.0
569,6.0,70.0,0.0
570,6.0,71.0,0.0
571,6.0,72.0,0.0
572,6.0,73.0,0.0
573,6.0,74.0,0.0
574,6.0,75.0,0.0
575,6.0,76.0,0.0
576,6.0,77.0,0.0
577,6.0,78.0,0.0
578,6.0,79.0,0.0
579,6.0,80.0,0.0
580,6.0,81.0,0.0
581,6.0,82.0,0.0
582,6.0,83.0,0.0
583,6.0,84.0,0.0
584,6.0,85.0,0.0
585,6.0,86.0,0.0
586,6.0,87.0,0.0
587,6.0,88.0,0.0
588,6.0,89.0,0.0
589,6.0,90.0,0.0
590,6.0,91.0,0.0
591,6.0,92.0,0.0
592,6.0,93.0,0.0
593,6.0,94.0,0.0
594,6.0,95.0,0.0
595,6.0,96.0,0.0
596,6.0,97.0,0.0
597,6.0,98.0,0.0
598,6.0,99.0,0.0
599,6.0,100.0,0.0
600,7.0,1.0,0.0
601,7.0,2.0,0.0
602,7.0,3.0,0.0
603,7.0,4.0,0.0
604,7.0,5.0,0.0
605,7.0,6.0,0.0
606,7.0,7.0,0.0
607,7.0,8.0,0.0
608,7.0,9.0,0.0
609,7.0,10.0,0.0
610,7.0,11.0,0.0
611,7.0,12.0,0.0
612,7.0,13.0,0.0
613,7.0,14.0,0.0
614,7.0,15.0,0.0
615,7.0,16.0,0.0
616,7.0,17.0,0.0
617,7.0,18.0,0.0
618,7.0,19.0,0.0
619,7.0,20.0,0.0
620,7.0,21.0,0.0
621,7.0,22.0,0.0
622,7.0,23.0,0.0
623,7.0,24.0,0.0
624,7.0,25.0,0.0
625,7.0,26.0,0.0
626,7.0,27.0,0.0
627,7.0,28.0,0.0
628,7.0,29.0,0.0
629,7.0,30.0,0.0
630,7.0,31.0,0.0
631,7.0,32.0,0.0
632,7.0,33.0,0.0
633,7.0,34.0,0.0
634,7.0,35.0,0.0
635,7.0,36.0,0.0
636,7.0,37.0,0.0
637,7.0,38.0,0.0
638,7.0,39.0,0.0
639,7.0,40.0,0.0
640,7.0,41.0,0.0
641,7.0,42.0,0.0
642,7.0,43.0,0.0
643,7.0,44.0,0.0
644,7.0,45.0,0.0
645,7.0,46.0,0.0
646,7.0,47.0,0.0
647,7.0,48.0,0.0
648,7.0,49.0,0.0
649,7.0,50.0,0.0
650,7.0,51.0,0.0
651,7.0,52.0,0.0
652,7.0,53.0,0.0
653,7.0,54.0,0.0
654,7.0,55.0,0.0
655,7.0,56.0,0.0
656,7.0,57.0,0.0
657,7.0,58.0,0.0
658,7.0,59.0,0.0
659,7.0,60.0,0.0
660,7.0,61.0,0.0
661,7.0,62.0,0.0
662,7.0,63.0,0.0
663,7.0,64.0,0.0
664,7.0,65.0,0.0
665,7.0,66.0,0.0
666,7.0,67.0,0.0
667,7.0,68.0,0.0
668,7.0,69.0,0.0
669,7.0,70.0,0.0
670,7.0,71.0,0.0
671,7.0,72.0,0.0
672,7.0,73.0,0.0
673,7.0,74.0,0.0
674,7.0,75.0,0.0
675,7.0,76.0,0.0
676,7.0,77.0,0.0
677,7.0,78.0,0.0
678,7.0,79.0,0.0
679,7.0,80.0,0.0
680,7.0,81.0,0.0
681,7.0,82.0,0.0
682,7.0,83.0,0.0
683,7.0,84.0,0.0
684,7.0,85.0,0.0
685,7.0,86.0,0.0
686,7.0,87.0,0.0
687,7.0,88.0,0.0
688,7.0,89.0,0.0
689,7.0,90.0,0.0
690,7.0,91.0,0.0
691,7.0,92.0,0.0
692,7.0,93.0,0.0
693,7.0,94.0,0.0
694,7.0,95.0,0.0
695,7.0,96.0,0.0
696,7.0,97.0,0.0
697,7.0,98.0,0.0
698,7.0,99.0,0.0
699,7.0,100.0,0.0
700,8.0,1.0,0.0
701,8.0,2.0,0.0
702,8.0,3.0,0.0
703,8.0,4.0,0.0
704,8.0,5.0,0.0
705,8.0,6.0,0.0
706,8.0,7.0,0.0
707,8.0,8.0,0.0
708,8.0,9.0,0.0
709,8.0,10.0,0.0
710,8.0,11.0,0.0
711,8.0,12.0,0.0
712,8.0,13.0,0.0
713,8.0,14.0,0.0
714,8.0,15.0,0.0
715,8.0,16.0,0.0
716,8.0,17.0,0.0
717,8.0,18.0,0.0
718,8.0,19.0,0.0
719,8.0,20.0,0.0
720,8.0,21.0,0.0
721,8.0,22.0,0.0
722,8.0,23.0,0.0
723,8.0,24.0,0.0
724,8.0,25.0,0.0
725,8.0,26.0,0.0
726,8.0,27.0,0.0
727,8.0,28.0,0.0
728,8.0,29.0,0.0
729,8.0,30.0,0.0
730,8.0,31.0,0.0
731,8.0,32.0,0.0
732,8.0,33.0,0.0
733,8.0,34.0,0.0
734,8.0,35.0,0.0
735,8.0,36.0,0.0
736,8.0,37.0,0.0
737,8.0,38.0,0.0
738,8.0,39.0,0.0
739,8.0,40.0,0.0
740,8.0,41.0,0.0
741,8.0,42.0,0.0
742,8.0,43.0,0.0
743,8.0,44.0,0.0
744,8.0,45.0,0.0
745,8.0,46.0,0.0
746,8.0,47.0,0.0
747,8.0,48.0,0.0
748,8.0,49.0,0.0
749,8.0,50.0,0.0
750,8.0,51.0,0.0
751,8.0,52.0,0.0
752,8.0,53.0,0.0
753,8.0,54.0,0.0
754,8.0,55.0,0.0
755,8.0,56.0,0.0
756,8.0,57.0,0.0
757,8.0,58.0,0.0
758,8.0,59.0,0.0
759,8.0,60.0,0.0
760,8.0,61.0,0.0
761,8.0,62.0,0.0
762,8.0,63.0,0.0
763,8.0,64.0,0.0
764,8.0,65.0,0.0
765,8.0,66.0,0.0
766,8.0,67.0,0.0
767,8.0,68.0,0.0
768,8.0,69.0,0.0
769,8.0,70.0,0.0
770,8.0,71.0,0.0
771,8.0,72.0,0.0
772,8.0,73.0,0.0
773,8.0,74.0,0.0
774,8.0,75.0,0.0
775,8.0,76.0,0.0
776,8.0,77.0,0.0
777,8.0,78.0,0.0
778,8.0,79.0,0.0
779,8.0,80.0,0.0
780,8.0,81.0,0.0
781,8.0,82.0,0.0
782,8.0,83.0,0.0
783,8.0,84.0,0.0
784,8.0,85.0,0.0
785,8.0,86.0,0.0
786,8.0,87.0,0.0
787,8.0,88.0,0.0
788,8.0,89.0,0.0
789,8.0,90.0,0.0
790,8.0,91.0,0.0
791,8.0,92.0,0.0
792,8.0,93.0,0.0
793,8.0,94.0,0.0
794,8.0,95.0,0.0
795,8.0,96.0,0.0
796,8.0,97.0,0.0
797,8.0,98.0,0.0
798,8.0,99.0,0.0
799,8.0,100.0,0.0
800,9.0,1.0,0.0
801,9.0,2.0,0.0
802,9.0,3.0,0.0
803,9.0,4.0,0.0
804,9.0,5.0,0.0
805,9.0,6.0,0.0
806,9.0,7.0,0.0
807,9.0,8.0,0.0
808,9.0,9.0,0.0
809,9.0,10.0,0.0
810,9.0,11.0,0.0
811,9.0,12.0,0.0
812,9.0,13.0,0.0
813,9.0,14.0,0.0
814,9.0,15.0,0.0
815,9.0,16.0,0.0
816,9.0,17.0,0.0
817,9.0,18.0,0.0
818,9.0,19.0,0.0
819,9.0,20.0,0.0
820,9.0,21.0,0.0
821,9.0,22.0,0.0
822,9.0,23.0,0.0
823,9.0,24.0,0.0
824,9.0,25.0,0.0
825,9.0,26.0,0.0
826,9.0,27.0,0.0
827,9.0,28.0,0.0
828,9.0,29.0,0.0
829,9.0,30.0,0.0
830,9.0,31.0,0.0
831,9.0,32.0,0.0
832,9.0,33.0,0.0
833,9.0,34.0,0.0
834,9.0,35.0,0.0
835,9.0,36.0,0.0
836,9.0,37.0,0.0
837,9.0,38.0,0.0
838,9.0,39.0,0.0
839,9.0,40.0,0.0
840,9.0,41.0,0.0
841,9.0,42.0,0.0
842,9.0,43.0,0.0
843,9.0,44.0,0.0
844,9.0,45.0,0.0
845,9.0,46.0,0.0
846,9.0,47.0,0.0
847,9.0,48.0,0.0
848,9.0,49.0,0.0
849,9.0,50.0,0.0
850,9.0,51.0,0.0
851,9.0,52.0,0.0
852,9.0,53.0,0.0
853,9.0,54.0,0.0
854,9.0,55.0,0.0
855,9.0,56.0,0.0
856,9.0,57.0,0.0
857,9.0,58.0,0.0
858,9.0,59.0,0.0
859,9.0,60.0,0.0
860,9.0,61.0,0.0
861,9.0,62.0,0.0
862,9.0,63.0,0.0
863,9.0,64.0,0.0
864,9.0,65.0,0.0
865,9.0,66.0,0.0
866,9.0,67.0,0.0
867,9.0,68.0,0.0
868,9.0,69.0,0.0
869,9.0,70.0,0.0
870,9.0,71.0,0.0
871,9.0,72.0,0.0
872,9.0,73.0,0.0
873,9.0,74.0,0.0
874,9.0,75.0,0.0
875,9.0,76.0,0.0
876,9.0,77.0,0.0
877,9.0,78.0,0.0
878,9.0,79.0,0.0
879,9.0,80.0,0.0
880,9.0,81.0,0.0
881,9.0,82.0,0.0
882,9.0,83.0,0.0
883,9.0,84.0,0.0
884,9.0,85.0,0.0
885,9.0,86.0,0.0
886,9.0,87.0,0.0
887,9.0,88.0,0.0
888,9.0,89.0,0.0
889,9.0,90.0,0.0
890,9.0,91.0,0.0
891,9.0,92.0,0.0
892,9.0,93.0,0.0
893,9.0,94.0,0.0
894,9.0,95.0,0.0
895,9.0,96.0,0.0
896,9.0,97.0,0.0
897,9.0,98.0,0.0
898,9.0,99.0,0.0
899,9.0,100.0,0.0
900,10.0,1.0,0.0
901,10.0,2.0,0.0
902,10.0,3.0,0.0
903,10.0,4.0,0.0
904,10.0,5.0,0.0
905,10.0,6.0,0.0
906,10.0,7.0,0.0
907,10.0,8.0,0.0
908,10.0,9.0,0.0
909,10.0,10.0,0.0
910,10.0,11.0,0.0
911,10.0,12.0,0.0
912,10.0,13.0,0.0
913,10.0,14.0,0.0
914,10.0,15.0,0.0
915,10.0,16.0,0.0
916,10.0,17.0,0.0
917,10.0,18.0,0.0
918,10.0,19.0,0.0
919,10.0,20.0,0.0
920,10.0,21.0,0.0
921,10.0,22.0,0.0
922,10.0,23.0,0.0
923,10.0,24.0,0.0
924,10.0,25.0,0.0
925,10.0,26.0,0.0
926,10.0,27.0,0.0
927,10.0,28.0,0.0
928,10.0,29.0,0.0
929,10.0,30.0,0.0
930,10.0,31.0,0.0
931,10.0,32.0,0.0
932,10.0,33.0,0.0
933,10.0,34.0,0.0
934,10.0,35.0,0.0
935,10.0,36.0,0.0
936,10.0,37.0,0.0
937,10.0,38.0,0.0
938,10.0,39.0,0.0
939,10.0,40.0,0.0
940,10.0,41.0,0.0
941,10.0,42.0,0.0
942,10.0,43.0,0.0
943,10.0,44.0,0.0
944,10.0,45.0,0.0
945,10.0,46.0,0.0
946,10.0,47.0,0.0
947,10.0,48.0,0.0
948,10.0,49.0,0.0
949,10.0,50.0,0.0
950,10.0,51.0,0.0
951,10.0,52.0,0.0
952,10.0,53.0,0.0
953,10.0,54.0,0.0
954,10.0,55.0,0.0
955,10.0,56.0,0.0
956,10.0,57.0,0.0
957,10.0,58.0,0.0
958,10.0,59.0,0.0
959,10.0,60.0,0.0
960,10.0,61.0,0.0
961,10.0,62.0,0.0
962,10.0,63.0,0.0
963,10.0,64.0,0.0
964,10.0,65.0,0.0
965,10.0,66.0,0.0
966,10.0,67.0,0.0
967,10.0,68.0,0.0
968,10.0,69.0,0.0
969,10.0,70.0,0.0
970,10.0,71.0,0.0
971,10.0,72.0,0.0
972,10.0,73.0,0.0
973,10.0,74.0,0.0
974,10.0,75.0,0.0
975,10.0,76.0,0.0
976,10.0,77.0,0.0
977,10.0,78.0,0.0
978,10.0,79.0,0.0
979,10.0,80.0,0.0
980,10.0,81.0,0.0
981,10.0,82.0,0.0
982,10.0,83.0,0.0
983,10.0,84.0,0.0
984,10.0,85.0,0.0
985,10.0,86.0,0.0
986,10.0,87.0,0.0
987,10.0,88.0,0.0
988,10.0,89.0,0.0
989,10.0,90.0,0.0
990,10.0,91.0,0.0
991,10.0,92.0,0.0
992,10.0,93.0,0.0
993,10.0,94.0,0.0
994,10.0,95.0,0.0
995,10.0,96.0,0.0
996,10.0,97.0,0.0
997,10.0,98.0,0.0
998,10.0,99.0,0.0
999,10.0,100.0,0.0
1000,11.0,1.0,0.0
1001,11.0,2.0,0.0
1002,11.0,3.0,0.0
1003,11.0,4.0,0.0
1004,11.0,5.0,0.0
1005,11.0,6.0,0.0
1006,11.0,7.0,0.0
1007,11.0,8.0,0.0
1008,11.0,9.0,0.0
1009,11.0,10.0,0.0
1010,11.0,11.0,0.0
1011,11.0,12.0,0.0
1012,11.0,13.0,0.0
1013,11.0,14.0,0.0
1014,11.0,15.0,0.0
1015,11.0,16.0,0.0
1016,11.0,17.0,0.0
1017,11.0,18.0,0.0
1018,11.0,19.0,0.0
1019,11.0,20.0,0.0
1020,11.0,21.0,0.0
1021,11.0,22.0,0.0
1022,11.0,23.0,0.0
1023,11.0,24.0,0.0
1024,11.0,25.0,0.0
1025,11.0,26.0,0.0
1026,11.0,27.0,0.0
1027,11.0,28.0,0.0
1028,11.0,29.0,0.0
1029,11.0,30.0,0.0
1030,11.0,31.0,0.0
1031,11.0,32.0,0.0
1032,11.0,33.0,0.0
1033,11.0,34.0,0.0
1034,11.0,35.0,0.0
1035,11.0,36.0,0.0
1036,11.0,37.0,0.0
1037,11.0,38.0,0.0
1038,11.0,39.0,0.0
1039,11.0,40.0,0.0
1040,11.0,41.0,0.0
1041,11.0,42.0,0.0
1042,11.0,43.0,0.0
1043,11.0,44.0,0.0
1044,11.0,45.0,0.0
1045,11.0,46.0,0.0
1046,11.0,47.0,0.0
1047,11.0,48.0,0.0
1048,11.0,49.0,0.0
1049,11.0,50.0,0.0
1050,11.0,51.0,0.0
1051,11.0,52.0,0.0
1052,11.0,53.0,0.0
1053,11.0,54.0,0.0
1054,11.0,55.0,0.0
1055,11.0,56.0,0.0
1056,11.0,57.0,0.0
1057,11.0,58.0,0.0
1058,11.0,59.0,0.0
1059,11.0,60.0,0.0
1060,11.0,61.0,0.0
1061,11.0,62.0,0.0
1062,11.0,63.0,0.0
1063,11.0,64.0,0.0
1064,11.0,65.0,0.0
1065,11.0,66.0,0.0
1066,11.0,67.0,0.0
1067,11.0,68.0,0.0
1068,11.0,69.0,0.0
1069,11.0,70.0,0.0
1070,11.0,71.0,0.0
1071,11.0,72.0,0.0
1072,11.0,73.0,0.0
1073,11.0,74.0,0.0
1074,11.0,75.0,0.0
1075,11.0,76.0,0.0
1076,11.0,77.0,0.0
1077,11.0,78.0,0.0
1078,11.0,79.0,0.0
1079,11.0,80.0,0.0
1080,11.0,81.0,0.0
1081,11.0,82.0,0.0
1082,11.0,83.0,0.0
1083,11.0,84.0,0.0
1084,11.0,85.0,0.0
1085,11.0,86.0,0.0
1086,11.0,87.0,0.0
1087,11.0,88.0,0.0
1088,11.0,89.0,0.0
1089,11.0,90.0,0.0
1090,11.0,91.0,0.0
1091,11.0,92.0,0.0
1092,11.0,93.0,0.0
1093,11.0,94.0,0.0
1094,11.0,95.0,0.0
1095,11.0,96.0,0.0
1096,11.0,97.0,0.0
1097,11.0,98.0,0.0
1098,11.0,99.0,0.0
1099,11.0,100.0,0.0
1100,12.0,1.0,0.0
1101,12.0,2.0,0.0
1102,12.0,3.0,0.0
1103,12.0,4.0,0.0
1104,12.0,5.0,0.0
1105,12.0,6.0,0.0
1106,12.0,7.0,0.0
1107,12.0,8.0,0.0
1108,12.0,9.0,0.0
1109,12.0,10.0,0.0
1110,12.0,11.0,0.0
1111,12.0,12.0,0.0
1112,12.0,13.0,0.0
1113,12.0,14.0,0.0
1114,12.0,15.0,0.0
1115,12.0,16.0,0.0
1116,12.0,17.0,0.0
1117,12.0,18.0,0.0
1118,12.0,19.0,0.0
1119,12.0,20.0,0.0
1120,12.0,21.0,0.0
1121,12.0,22.0,0.0
1122,12.0,23.0,0.0
1123,12.0,24.0,0.0
1124,12.0,25.0,0.0
1125,12.0,26.0,0.0
1126,12.0,27.0,0.0
1127,12.0,28.0,0.0
1128,12.0,29.0,0.0
1129,12.0,30.0,0.0
1130,12.0,31.0,0.0
1131,12.0,32.0,0.0
1132,12.0,33.0,0.0
1133,12.0,34.0,0.0
1134,12.0,35.0,0.0
1135,12.0,36.0,0.0
1136,12.0,37.0,0.0
1137,12.0,38.0,0.0
1138,12.0,39.0,0.0
1139,12.0,40.0,0.0
1140,12.0,41.0,0.0
1141,12.0,42.0,0.0
1142,12.0,43.0,0.0
1143,12.0,44.0,0.0
1144,12.0,45.0,0.0
1145,12.0,46.0,0.0
1146,12.0,47.0,0.0
1147,12.0,48.0,0.0
1148,12.0,49.0,0.0
1149,12.0,50.0,0.0
1150,12.0,51.0,0.0
1151,12.0,52.0,0.0
1152,12.0,53.0,0.0
1153,12.0,54.0,0.0
1154,12.0,55.0,0.0
1155,12.0,56.0,0.0
1156,12.0,57.0,0.0
1157,12.0,58.0,0.0
1158,12.0,59.0,0.0
1159,12.0,60.0,0.0
1160,12.0,61.0,0.0
1161,12.0,62.0,0.0
1162,12.0,63.0,0.0
1163,12.0,64.0,0.0
1164,12.0,65.0,0.0
1165,12.0,66.0,0.0
1166,12.0,67.0,0.0
1167,12.0,68.0,0.0
1168,12.0,69.0,0.0
1169,12.0,70.0,0.0
1170,12.0,71.0,0.0
1171,12.0,72.0,0.0
1172,12.0,73.0,0.0
1173,12.0,74.0,0.0
1174,12.0,75.0,0.0
1175,12.0,76.0,0.0
1176,12.0,77.0,0.0
1177,12.0,78.0,0.0
1178,12.0,79.0,0.0
1179,12.0,80.0,0.0
1180,12.0,81.0,0.0
1181,12.0,82.0,0.0
1182,12.0,83.0,0.0
1183,12.0,84.0,0.0
1184,12.0,85.0,0.0
1185,12.0,86.0,0.0
1186,12.0,87.0,0.0
1187,12.0,88.0,0.0
1188,12.0,89.0,0.0
1189,12.0,90.0,0.0
1190,12.0,91.0,0.0
1191,12.0,92.0,0.0
1192,12.0,93.0,0.0
1193,12.0,94.0,0.0
1194,12.0,95.0,0.0
1195,12.0,96.0,0.0
1196,12.0,97.0,0.0
1197,12.0,98.0,0.0
1198,12.0,99.0,0.0
1199,12.0,100.0,0.0
1200,13.0,1.0,0.0
1201,13.0,2.0,0.0
1202,13.0,3.0,0.0
1203,13.0,4.0,0.0
1204,13.0,5.0,0.0
1205,13.0,6.0,0.0
1206,13.0,7.0,0.0
1207,13.0,8.0,0.0
1208,13.0,9.0,0.0
1209,13.0,10.0,0.0
1210,13.0,11.0,0.0
1211,13.0,12.0,0.0
1212,13.0,13.0,0.0
1213,13.0,14.0,0.0
1214,13.0,15.0,0.0
1215,13.0,16.0,0.0
1216,13.0,17.0,0.0
1217,13.0,18.0,0.0
1218,13.0,19.0,0.0
1219,13.0,20.0,0.0
1220,13.0,21.0,0.0
1221,13.0,22.0,0.0
1222,13.0,23.0,0.0
1223,13.0,24.0,0.0
1224,13.0,25.0,0.0
1225,13.0,26.0,0.0
1226,13.0,27.0,0.0
1227,13.0,28.0,0.0
1228,13.0,29.0,0.0
1229,13.0,30.0,0.0
1230,13.0,31.0,0.0
1231,13.0,32.0,0.0
1232,13.0,33.0,0.0
1233,13.0,34.0,0.0
1234,13.0,35.0,0.0
1235,13.0,36.0,0.0
1236,13.0,37.0,0.0
1237,13.0,38.0,0.0
1238,13.0,39.0,0.0
1239,13.0,40.0,0.0
1240,13.0,41.0,0.0
1241,13.0,42.0,0.0
1242,13.0,43.0,0.0
1243,13.0,44.0,0.0
1244,13.0,45.0,0.0
1245,13.0,46.0,0.0
1246,13.0,47.0,0.0
1247,13.0,48.0,0.0
1248,13.0,49.0,0.0
1249,13.0,50.0,0.0
1250,13.0,51.0,0.0
1251,13.0,52.0,0.0
1252,13.0,53.0,0.0
1253,13.0,54.0,0.0
1254,13.0,55.0,0.0
1255,13.0,56.0,0.0
1256,13.0,57.0,0.0
1257,13.0,58.0,0.0
1258,13.0,59.0,0.0
1259,13.0,60.0,0.0
1260,13.0,61.0,0.0
1261,13.0,62.0,0.0
1262,13.0,63.0,0.0
1263,13.0,64.0,0.0
1264,13.0,65.0,0.0
1265,13.0,66.0,0.0
1266,13.0,67.0,0.0
1267,13.0,68.0,0.0
1268,13.0,69.0,0.0
1269,13.0,70.0,0.0
1270,13.0,71.0,0.0
1271,13.0,72.0,0.0
1272,13.0,73.0,0.0
1273,13.0,74.0,0.0
1274,13.0,75.0,0.0
1275,13.0,76.0,0.0
1276,13.0,77.0,0.0
1277,13.0,78.0,0.0
1278,13.0,79.0,0.0
1279,13.0,80.0,0.0
1280,13.0,81.0,0.0
